날짜,005930,000660,005490,006400,005380,000270,012330,035720,003550,033780,015760,009150,017670,010130,003490,030200,009540,011200,010950,011170,001570,010140,028050,009830,000240,000100,021240,012450,018880,001800,004020,000720,003410,006260,012630,011790,011780,008770,010620,010120,000210,010060,004370,007700,004990,002790,008930,000990,036460,030000
2004-06-30,9540.0,12650.0,149000.0,121500.0,44450.0,9870.0,51300.0,9529.0,11714.0,26700.0,18600.0,32750.0,32782.0,19100.0,10230.0,38650.0,24936.0,46659.0,48200.0,37529.0,267.0,3745.0,3154.0,7275.0,5001.0,7556.0,4440.0,9631.0,1932.0,3507.0,9210.0,6947.0,2174.0,17100.0,7993.0,7130.0,8100.0,5340.0,8874.0,15000.0,32711.0,12754.0,262500.0,680.0,22457.0,14278.0,2509.0,5600.0,32383.0,6298.0
2004-07-31,8340.0,9000.0,159500.0,109500.0,43400.0,9100.0,49200.0,5853.0,11714.0,28100.0,19650.0,28150.0,27433.0,16950.0,9719.0,37200.0,22211.0,48170.0,51600.0,39910.0,253.0,3875.0,3397.0,7998.0,4363.0,6951.0,5250.0,9193.0,1800.0,3635.0,10100.0,7054.0,1908.0,17800.0,7919.0,6570.0,7520.0,5120.0,8473.0,14600.0,29639.0,12595.0,230500.0,558.0,22765.0,13943.0,2620.0,5790.0,30063.0,5977.0
2004-08-31,9020.0,10450.0,165500.0,118000.0,49900.0,10100.0,56600.0,5800.0,14359.0,29400.0,20250.0,30500.0,29935.0,18800.0,11117.0,36450.0,23618.0,56636.0,49200.0,42291.0,262.0,3665.0,3559.0,8539.0,5249.0,7270.0,5540.0,10048.0,1978.0,3954.0,11950.0,10314.0,2068.0,16500.0,9331.0,7240.0,8530.0,5600.0,10327.0,16400.0,39533.0,12476.0,241000.0,710.0,21762.0,14680.0,2394.0,7210.0,31320.0,6037.0
2004-09-30,9160.0,10500.0,171500.0,113500.0,53100.0,10600.0,58000.0,5407.0,14406.0,30450.0,21750.0,29500.0,30280.0,21350.0,10742.0,37250.0,28161.0,51838.0,57200.0,43434.0,248.0,4049.0,3684.0,9620.0,5125.0,8089.0,6890.0,9460.0,2080.0,4220.0,12800.0,12503.0,2130.0,17600.0,9331.0,8760.0,10100.0,5650.0,12985.0,16550.0,44729.0,12794.0,246000.0,610.0,29170.0,14915.0,2644.0,8700.0,32480.0,5957.0
2004-10-31,8790.0,12700.0,167500.0,101000.0,54300.0,10500.0,57400.0,4399.0,14075.0,31000.0,23150.0,24000.0,30280.0,23000.0,11696.0,36400.0,30795.0,73896.0,56500.0,41720.0,230.0,4381.0,4351.0,9620.0,5125.0,8430.0,7570.0,7707.0,1950.0,4387.0,11850.0,15178.0,2281.0,18700.0,11153.0,8000.0,13250.0,5750.0,15040.0,18500.0,43373.0,13589.0,235000.0,600.0,27241.0,14680.0,3013.0,9050.0,32963.0,5937.0
2004-11-30,8690.0,10350.0,195500.0,107500.0,51600.0,9990.0,62400.0,4291.0,15162.0,33400.0,26200.0,27300.0,34162.0,30100.0,12582.0,42300.0,27298.0,86847.0,65800.0,48006.0,230.0,4273.0,4551.0,11080.0,5249.0,10165.0,9700.0,8177.0,1970.0,5011.0,13800.0,13622.0,2174.0,20550.0,12752.0,8550.0,14400.0,6720.0,15416.0,18000.0,43599.0,14026.0,224000.0,698.0,24733.0,13608.0,3715.0,13450.0,33302.0,6077.0
2004-12-31,9010.0,11650.0,187000.0,113000.0,55500.0,10900.0,65500.0,4140.0,15965.0,30950.0,26850.0,26000.0,33990.0,31800.0,12856.0,41500.0,31295.0,80912.0,67000.0,46054.0,216.0,4671.0,4650.0,11296.0,5051.0,9709.0,9700.0,8594.0,2050.0,5354.0,13500.0,15130.0,2112.0,21550.0,12268.0,8720.0,14000.0,6270.0,17547.0,18000.0,48614.0,12635.0,249500.0,623.0,30598.0,17395.0,3781.0,13200.0,31030.0,6037.0
2005-01-31,9900.0,13000.0,186500.0,112000.0,58200.0,12600.0,70100.0,4604.0,18893.0,31500.0,27800.0,25500.0,30884.0,36700.0,12344.0,41750.0,40198.0,82258.0,66000.0,45244.0,248.0,5538.0,4389.0,11837.0,5868.0,10000.0,14400.0,9171.0,2000.0,6067.0,12700.0,17951.0,2343.0,24250.0,13644.0,9670.0,15850.0,6600.0,25017.0,20500.0,49880.0,13271.0,242500.0,755.0,28630.0,14949.0,4394.0,12250.0,28710.0,6158.0
2005-02-28,10540.0,15050.0,221500.0,123500.0,57900.0,14200.0,67800.0,4211.0,26451.0,31650.0,27500.0,28500.0,31229.0,39250.0,14049.0,41600.0,45602.0,100321.0,73000.0,52578.0,299.0,5856.0,5548.0,14538.0,5546.0,11217.0,14750.0,10368.0,1814.0,5796.0,20050.0,17903.0,2361.0,23850.0,13272.0,9660.0,20500.0,7100.0,26521.0,21000.0,56928.0,15019.0,285000.0,953.0,27781.0,15552.0,4268.0,21900.0,30547.0,6679.0
2005-03-31,10040.0,13050.0,201000.0,104500.0,55000.0,14000.0,66200.0,3863.0,23050.0,33000.0,26100.0,25100.0,29504.0,33900.0,13504.0,39400.0,46238.0,94933.0,78800.0,49530.0,714.0,6652.0,5230.0,14484.0,5620.0,10045.0,14750.0,9877.0,1778.0,5944.0,16300.0,17076.0,2556.0,24700.0,13755.0,8470.0,20100.0,6660.0,28576.0,18150.0,48614.0,18078.0,290000.0,1025.0,26662.0,16289.0,4125.0,20300.0,30305.0,6900.0
